:TYPE,:START_ID,:END_ID,publication_year:int,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_DECREASES,39680,38200,2012,21800078,False,False,False,"The study also revealed that the nuclear receptor peroxisome proliferators activated receptor γ (PPARγ) played an important role in the CLA-induced intracellular BACE1 decrease, as well as the extracellular sAPPalpha increase through knockdown of PPARγ transcription using siRNA. We hypothesize that CLA acts as an agonist or ligand, which binds with PPARγ and leads to the increase in APP cleavage via alpha-secretase-mediated pathway and the decrease in the deposition of Abeta.",#59:5,,"{""full_journal_name"": ""Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology"", ""pub_date"": ""2012-03-30"", ""ref"": ""21800078"", ""pub_year"": 2012, ""last_author"": ""Zhong L"", ""type"": ""PubMed"", ""author_list"": [""Li YC"", ""Chen Q"", ""Wan XZ"", ""Yang XL"", ""Liu X"", ""Zhong L""], ""title"": ""Effects of conjugated linoleic acid on cleavage of amyloid precursor protein via PPAR\u03b3."", ""doi"": ""10.1007/s10072-011-0711-4""}","{""Subgraph"": [""Beta secretase subgraph"", ""Non-amyloidogenic subgraph"", ""Peroxisome proliferator activated receptor subgraph""], ""mesh"": [""ADAM Proteins"", ""ADAM10 Protein"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Protein Precursor"", ""Analysis of Variance"", ""Aspartic Acid Endopeptidases"", ""Cell Line, Tumor"", ""Cell Survival"", ""Dose-Response Relationship, Drug"", ""Enzyme-Linked Immunosorbent Assay"", ""Gene Expression Regulation, Neoplastic"", ""Humans"", ""Linoleic Acid"", ""Membrane Proteins"", ""Neuroblastoma"", ""PPAR gamma"", ""RNA, Messenger""], ""substances"": [""Amyloid beta-Protein Precursor"", ""Membrane Proteins"", ""PPAR gamma"", ""RNA, Messenger"", ""Linoleic Acid"", ""Amyloid Precursor Protein Secretases"", ""Aspartic Acid Endopeptidases"", ""BACE1 protein, human"", ""ADAM Proteins"", ""ADAM10 Protein"", ""ADAM10 protein, human""]}",False
DIRECTLY_DECREASES,44021,4488,2011,22110360,False,False,False,"Apoptosis signal-regulating kinase 1 (ASK1), a member of the mitogen- activated protein kinase kinase kinase family, is composed of an inhibitory N-terminal domain, a kinase domain, and a C-terminal regulatory domain (Ichijo et al., 1997). ASK1 can promote apoptosis in response to common pro-apoptotic stresses, such as oxidative stress (Song et al., 2002), death receptor ligands (Nishitoh et al., 1998), and endoplasmic reticulum stress (Nishitoh et al., 2002). ASK1 also phosphorylates and activates both p38 and JNK pathways (Ichijo et al., 1997). The mechanism of ASK1 activation is positively regulated by its binding proteins such as TNF receptor-ssociated factors 2/6 (Noguchi et al., 2005) and Daxx (Chang et al., 1998). On the other hand, several cellular proteins, including thioredoxin (Saitoh et al., 1998), Hsp90 (Zhang et al., 2005), and 14-3-3 (Zhang et al., 1999), have been reported to interact with ASK1 and inhibit ASK1 activity.",#58:79,PMC3213740,"{""full_journal_name"": ""Experimental neurobiology"", ""pub_date"": ""2011-11-23"", ""ref"": ""22110360"", ""pub_year"": 2011, ""last_author"": ""Chung KC"", ""type"": ""PubMed"", ""author_list"": [""Choi HK"", ""Chung KC""], ""title"": ""Dyrk1A Positively Stimulates ASK1-JNK Signaling Pathway during Apoptotic Cell Death."", ""doi"": ""10.5607/en.2011.20.1.35""}","{""Confidence"": [""High""], ""Published"": [""CDR story""], ""Subgraph"": [""MAPK-JNK subgraph"", ""Unfolded protein response subgraph""]}",False
DIRECTLY_DECREASES,3296,39990,2019,30962309,False,False,False,Overexpression of miR-302b-3p directly downregulates IRAK4 and thereby inhibits NLRP3 expression (63).,#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_DECREASES,3289,36767,2019,30962309,False,False,False,"Infected B cells can secrete ebv-miR-BART15-3p via exosomes and inhibit NLRP3 activity in noninfected cells, which may be a mechanism for the virus to evade host defense (47).",#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""MeSHAnatomy"": [""B-Lymphocytes""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_DECREASES,36416,11853,2017,27794524,False,False,False,"In multiple sclerosis, activated microglia damage oligodendrocytes through different mechanisms including: secretion of pro-inflammatory cytokines such as IL-1, IL-6, TNF-alpha, and IFN-gamma, phagocytic activity, and presentation of antigens via MHC Class II to CD4+ T cells (Correale, 2014).",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,26435,18489,2017,28669544,False,False,False,"We confirmed that Tardbp transcript levels were significantly downregulated specifically in microglia isolated from cKO mice upon tamoxifen administration compared to WT controls, whereas overall cortical levels remained unchanged (Figures S4A and S4B).",#69:50,PMC5519492,"{""full_journal_name"": ""Neuron"", ""pub_date"": ""2017-09-14"", ""ref"": ""28669544"", ""pub_year"": 2017, ""last_author"": ""Rajendran L"", ""type"": ""PubMed"", ""author_list"": [""Paolicelli RC"", ""Jawaid A"", ""Henstridge CM"", ""Valeri A"", ""Merlini M"", ""Robinson JL"", ""Lee EB"", ""Rose J"", ""Appel S"", ""Lee VM"", ""Trojanowski JQ"", ""Spires-Jones T"", ""Schulz PE"", ""Rajendran L""], ""title"": ""TDP-43 Depletion in Microglia Promotes Amyloid Clearance but Also Induces Synapse Loss."", ""doi"": ""10.1016/j.neuron.2017.05.037""}","{""Confidence"": [""Medium""], ""Species"": [""10090""], ""mesh"": [""Amyloid"", ""Amyotrophic Lateral Sclerosis"", ""Animals"", ""Brain"", ""Cognition"", ""DNA-Binding Proteins"", ""Mice, Transgenic"", ""Microglia"", ""Synapses""], ""substances"": [""Amyloid"", ""DNA-Binding Proteins"", ""TDP-43 protein, mouse""]}",False
DIRECTLY_DECREASES,11573,12024,2017,27794524,False,False,False,"MN-166 (ibudilast) is a non-selective phosphodiesterase inhibitor that suppresses pro-inflammatory cytokines, promotes neurotrophic factors, and attenuates activated glial cell (Suzumura et al., 2003; Feng et al., 2004).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,2054,14232,2017,28669544,False,False,False,"However, recent studies indicate that this process re-activates in Alzheimer’s disease (AD), in which amyloid promotes microglia-mediated removal of synapses (Hong et al., 2016).",#69:50,PMC5519492,"{""full_journal_name"": ""Neuron"", ""pub_date"": ""2017-09-14"", ""ref"": ""28669544"", ""pub_year"": 2017, ""last_author"": ""Rajendran L"", ""type"": ""PubMed"", ""author_list"": [""Paolicelli RC"", ""Jawaid A"", ""Henstridge CM"", ""Valeri A"", ""Merlini M"", ""Robinson JL"", ""Lee EB"", ""Rose J"", ""Appel S"", ""Lee VM"", ""Trojanowski JQ"", ""Spires-Jones T"", ""Schulz PE"", ""Rajendran L""], ""title"": ""TDP-43 Depletion in Microglia Promotes Amyloid Clearance but Also Induces Synapse Loss."", ""doi"": ""10.1016/j.neuron.2017.05.037""}","{""Confidence"": [""High""], ""MeSHDisease"": [""Alzheimer Disease""], ""Species"": [""10090""], ""mesh"": [""Amyloid"", ""Amyotrophic Lateral Sclerosis"", ""Animals"", ""Brain"", ""Cognition"", ""DNA-Binding Proteins"", ""Mice, Transgenic"", ""Microglia"", ""Synapses""], ""substances"": [""Amyloid"", ""DNA-Binding Proteins"", ""TDP-43 protein, mouse""]}",False
DIRECTLY_DECREASES,44564,40328,2016,26631930,False,False,False,"Protein phosphatase 1 (PP1), PP2A, PP2B, PP2C and PP5 have all been implicated in the dephosphorylation of tau",#59:49,,"{""full_journal_name"": ""Nature reviews. Neuroscience"", ""pub_date"": ""2016-04-20"", ""ref"": ""26631930"", ""pub_year"": 2016, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Wang Y"", ""Mandelkow E""], ""title"": ""Tau in physiology and pathology."", ""doi"": ""10.1038/nrn.2015.1""}","{""Confidence"": [""High""], ""mesh"": [""Animals"", ""Humans"", ""Phosphorylation"", ""Protein Processing, Post-Translational"", ""Tauopathies"", ""tau Proteins""], ""substances"": [""tau Proteins""]}",False
DIRECTLY_DECREASES,21479,38130,2019,29228318,False,False,False,"These findings suggest a scenario in which MC-LR-mediated demethylation of PP2Ac is associated with GSK-3β phosphorylation at Ser9 and contributes to dissociation of Bα from PP2Ac, which would result in Bα degradation and disruption of PP2A/Bα-tau interactions, thus promoting tau hyperphosphorylation and paired helical filaments- tau accumulation and, consequently, axonal degeneration and cell death.",#60:23,,"{""full_journal_name"": ""Toxicological sciences : an official journal of the Society of Toxicology"", ""pub_date"": ""2019-02-25"", ""ref"": ""29228318"", ""pub_year"": 2019, ""last_author"": ""Yuan T"", ""type"": ""PubMed"", ""author_list"": [""Zhang Y"", ""Zhang J"", ""Wang E"", ""Qian W"", ""Fan Y"", ""Feng Y"", ""Yin H"", ""Li Y"", ""Wang Y"", ""Yuan T""], ""title"": ""Microcystin-Leucine-Arginine Induces Tau Pathology Through B\u03b1 Degradation via Protein Phosphatase 2A Demethylation and Associated Glycogen Synthase Kinase-3\u03b2 Phosphorylation."", ""doi"": ""10.1093/toxsci/kfx271""}","{""Confidence"": [""Medium""], ""mesh"": [""Animals"", ""Cell Line, Tumor"", ""Cell Survival"", ""Demethylation"", ""Glycogen Synthase Kinase 3 beta"", ""Hippocampus"", ""Humans"", ""Immunoprecipitation"", ""Male"", ""Marine Toxins"", ""Maze Learning"", ""Microcystins"", ""Neurons"", ""Protein Phosphatase 2"", ""Rats, Sprague-Dawley"", ""Spatial Memory"", ""tau Proteins""], ""substances"": [""Marine Toxins"", ""Microcystins"", ""tau Proteins"", ""Glycogen Synthase Kinase 3 beta"", ""Protein Phosphatase 2"", ""cyanoginosin LR""]}",False
DIRECTLY_DECREASES,1513,1421,2017,27794524,False,False,False,"Indeed, the most active cortical multiple sclerosis lesions are crowded with CD8 + T cells and contain few B cells or plasma cells, suggesting cortical inflammation might correlate with reduction in EBV-infected B/plasma cells numbers (Magliozzi et al., 2013).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Anatomy"": [""cortex""], ""Cell"": [""lymphocyte of B lineage"", ""plasma cell""], ""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,1691,30506,2016,26390242,False,False,False,"The acetyl-mimicking mutant K174Q slows tau turnover and induces cognitive deficits in vivo. Acetyltransferase p300-induced tau acetylation is inhibited by salsalate and salicylate, which enhance tau turnover and reduce tau levels. In the PS19 transgenic mouse model of FTD, administration of salsalate after disease onset inhibited p300 activity, lowered levels of total tau and tau acetylated at K174, rescued tau-induced memory deficits and prevented hippocampal atrophy.",#60:23,PMC4598295,"{""full_journal_name"": ""Nature medicine"", ""pub_date"": ""2016-01-19"", ""ref"": ""26390242"", ""pub_year"": 2016, ""last_author"": ""Gan L"", ""type"": ""PubMed"", ""author_list"": [""Min SW"", ""Chen X"", ""Tracy TE"", ""Li Y"", ""Zhou Y"", ""Wang C"", ""Shirakawa K"", ""Minami SS"", ""Defensor E"", ""Mok SA"", ""Sohn PD"", ""Schilling B"", ""Cong X"", ""Ellerby L"", ""Gibson BW"", ""Johnson J"", ""Krogan N"", ""Shamloo M"", ""Gestwicki J"", ""Masliah E"", ""Verdin E"", ""Gan L""], ""title"": ""Critical role of acetylation in tau-mediated neurodegeneration and cognitive deficits."", ""doi"": ""10.1038/nm.3951""}","{""Confidence"": [""Medium""], ""Research_Model"": [""PS19 mice""], ""Species"": [""10090""], ""mesh"": [""Acetylation"", ""Animals"", ""Behavior, Animal"", ""Cognition Disorders"", ""Humans"", ""Mice"", ""Neurodegenerative Diseases"", ""tau Proteins""], ""substances"": [""tau Proteins""]}",False
DIRECTLY_DECREASES,37439,10964,2019,29334120,False,False,False,"We recently found that overexpression of TDP-43 enhances tau exon 10 inclusion and tau mRNA instability. Overexpression of PP1α and PP1γ, but not PP1β, suppressed TDP-43 phosphorylation at Ser403/404 and Ser409/410 and TDP-43-induced tau exon 10 inclusion.",#60:23,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""2019-01-07"", ""ref"": ""29334120"", ""pub_year"": 2019, ""last_author"": ""Liu F"", ""type"": ""PubMed"", ""author_list"": [""Gu J"", ""Wang W"", ""Miao S"", ""Chen F"", ""Wu F"", ""Hu W"", ""Iqbal K"", ""Gong CX"", ""Liu F""], ""title"": ""Protein Phosphatase 1 dephosphorylates TDP-43 and suppresses its function in tau exon 10 inclusion."", ""doi"": ""10.1002/1873-3468.12976""}","{""Confidence"": [""High""], ""mesh"": [""Alternative Splicing"", ""DNA-Binding Proteins"", ""Exons"", ""HEK293 Cells"", ""HeLa Cells"", ""Humans"", ""Marine Toxins"", ""Okadaic Acid"", ""Oxazoles"", ""Phosphorylation"", ""Protein Phosphatase 1"", ""Protein Phosphatase 2"", ""Serine"", ""Up-Regulation"", ""tau Proteins""], ""substances"": [""DNA-Binding Proteins"", ""Marine Toxins"", ""Oxazoles"", ""TARDBP protein, human"", ""tau Proteins"", ""Okadaic Acid"", ""Serine"", ""calyculin A"", ""Protein Phosphatase 1"", ""Protein Phosphatase 2""]}",False
DIRECTLY_DECREASES,24441,20824,2013,23533697,False,False,False,"In turn, evidence suggests that once activated, caspases may cleave critical cellular proteins in AD including APP, actin, fodrin, glial acidic fibrillary protein, beclin-1, and tau [28, 31–35].",#57:0,PMC3606781,"{""full_journal_name"": ""Oxidative medicine and cellular longevity"", ""pub_date"": ""2013-08-20"", ""ref"": ""23533697"", ""pub_year"": 2013, ""last_author"": ""Rohn TT"", ""type"": ""PubMed"", ""author_list"": [""Rohn TT""], ""title"": ""The triggering receptor expressed on myeloid cells 2: \""TREM-ming\"" the inflammatory component associated with Alzheimer's disease."", ""doi"": ""10.1155/2013/860959""}","{""Section"": [""3. Mechanisms of Neurodegeneration in AD""], ""mesh"": [""Alzheimer Disease"", ""Cytokines"", ""Humans"", ""Inflammation"", ""Membrane Glycoproteins"", ""Microglia"", ""Oxidative Stress"", ""Plaque, Amyloid"", ""Reactive Oxygen Species"", ""Receptors, Immunologic""], ""substances"": [""Cytokines"", ""Membrane Glycoproteins"", ""Reactive Oxygen Species"", ""Receptors, Immunologic"", ""TREM2 protein, human""]}",False
DIRECTLY_DECREASES,8671,20824,2013,23533697,False,False,False,"Beta-amyloid is formed following sequential cleavage of the amyloid precursor protein (APP) by two proteases, β-secretase and γ-secretase.",#57:0,PMC3606781,"{""full_journal_name"": ""Oxidative medicine and cellular longevity"", ""pub_date"": ""2013-08-20"", ""ref"": ""23533697"", ""pub_year"": 2013, ""last_author"": ""Rohn TT"", ""type"": ""PubMed"", ""author_list"": [""Rohn TT""], ""title"": ""The triggering receptor expressed on myeloid cells 2: \""TREM-ming\"" the inflammatory component associated with Alzheimer's disease."", ""doi"": ""10.1155/2013/860959""}","{""Section"": [""2. Pathology Associated with AD""], ""mesh"": [""Alzheimer Disease"", ""Cytokines"", ""Humans"", ""Inflammation"", ""Membrane Glycoproteins"", ""Microglia"", ""Oxidative Stress"", ""Plaque, Amyloid"", ""Reactive Oxygen Species"", ""Receptors, Immunologic""], ""substances"": [""Cytokines"", ""Membrane Glycoproteins"", ""Reactive Oxygen Species"", ""Receptors, Immunologic"", ""TREM2 protein, human""]}",False
DIRECTLY_DECREASES,13168,365,2007,17213958,False,False,False,"The overexpression of constitutively activated Akt, which is a downstream signalling element of the NGF receptor TrkA, delayed mitochondrial collapse and inhibited elevation of AChE activity. Thus, NGF prevented apoptosis and elevation of AChE activity by activating the Akt pathway and stabilizing the function of mitochondria",#59:5,,"{""full_journal_name"": ""Acta biochimica et biophysica Sinica"", ""pub_date"": ""2007-02-21"", ""ref"": ""17213958"", ""pub_year"": 2007, ""last_author"": ""Zhang X"", ""type"": ""PubMed"", ""author_list"": [""Jiang H"", ""Zhang J"", ""Zhu H"", ""Li H"", ""Zhang X""], ""title"": ""Nerve growth factor prevents the apoptosis-associated increase in acetylcholinesterase activity after hydrogen peroxide treatment by activating Akt.""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Akt subgraph"", ""Nerve growth factor subgraph""], ""mesh"": [""Acetylcholinesterase"", ""Animals"", ""Apoptosis"", ""Caspase 3"", ""Cytochromes c"", ""Enzyme Activation"", ""Glutathione"", ""Hydrogen Peroxide"", ""Nerve Growth Factor"", ""PC12 Cells"", ""Phosphorylation"", ""Proto-Oncogene Proteins c-akt"", ""Rats""], ""substances"": [""Cytochromes c"", ""Nerve Growth Factor"", ""Hydrogen Peroxide"", ""Proto-Oncogene Proteins c-akt"", ""Acetylcholinesterase"", ""Caspase 3"", ""Glutathione""]}",False
DIRECTLY_DECREASES,11762,28794,2014,24214965,False,False,False,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL255863,#59:5,PMC3965067,"{""full_journal_name"": ""Nucleic acids research"", ""pub_date"": ""2014-03-17"", ""ref"": ""24214965"", ""pub_year"": 2014, ""last_author"": ""Overington JP"", ""type"": ""PubMed"", ""author_list"": [""Bento AP"", ""Gaulton A"", ""Hersey A"", ""Bellis LJ"", ""Chambers J"", ""Davies M"", ""Kr\u00fcger FA"", ""Light Y"", ""Mak L"", ""McGlinchey S"", ""Nowotka M"", ""Papadatos G"", ""Santos R"", ""Overington JP""], ""title"": ""The ChEMBL bioactivity database: an update."", ""doi"": ""10.1093/nar/gkt1031""}","{""Subgraph"": [""Cell cycle subgraph""], ""mesh"": [""Binding Sites"", ""Databases, Chemical"", ""Drug Discovery"", ""Humans"", ""Internet"", ""Ligands"", ""Pharmaceutical Preparations"", ""Proteins""], ""substances"": [""Ligands"", ""Pharmaceutical Preparations"", ""Proteins""]}",False
DIRECTLY_DECREASES,2729,11853,2017,27794524,False,False,False,"In multiple sclerosis, activated microglia damage oligodendrocytes through different mechanisms including: secretion of pro-inflammatory cytokines such as IL-1, IL-6, TNF-alpha, and IFN-gamma, phagocytic activity, and presentation of antigens via MHC Class II to CD4+ T cells (Correale, 2014).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,11666,32340,2012,22496686,False,False,False,"The increase in intracellular copper was correlated with a dramatic and rapid decrease in levels of extracellular ABeta¸ including ABeta¸1Ã¢â‚¬â€œ40 and 1Ã¢â‚¬â€œ42. It has been previously reported that CQ/copper complexes trigger the activation of PI3K and its downstream modulator Akt and the inhibition of glycogen synthase kinase 3 that in turn potentiated ERK1/2 phosphorylation.It is not clear if and how environmental factors take part to pathway discussed in this review, in which both ABeta¸PP and PS1 participate in the same signaling pathway leading, through Grb2 binding, to ERK1/2 activation and neurodegeneration. However, we may speculate that ERK1/2 activation by copper may contribute to the signal transduction system activated by ABeta¸PP, and PSs.",#59:5,PMC3306972,"{""full_journal_name"": ""Journal of toxicology"", ""pub_date"": ""2012-08-23"", ""ref"": ""22496686"", ""pub_year"": 2012, ""last_author"": ""Florio T"", ""type"": ""PubMed"", ""author_list"": [""Nizzari M"", ""Thellung S"", ""Corsaro A"", ""Villa V"", ""Pagano A"", ""Porcile C"", ""Russo C"", ""Florio T""], ""title"": ""Neurodegeneration in Alzheimer disease: role of amyloid precursor protein and presenilin 1 intracellular signaling."", ""doi"": ""10.1155/2012/187297""}","{""Subgraph"": [""Non-amyloidogenic subgraph""]}",False
DIRECTLY_DECREASES,6187,32340,2012,21800078,False,False,False,"The study also revealed that the nuclear receptor peroxisome proliferators activated receptor γ (PPARγ) played an important role in the CLA-induced intracellular BACE1 decrease, as well as the extracellular sAPPalpha increase through knockdown of PPARγ transcription using siRNA. We hypothesize that CLA acts as an agonist or ligand, which binds with PPARγ and leads to the increase in APP cleavage via alpha-secretase-mediated pathway and the decrease in the deposition of Abeta.",#59:5,,"{""full_journal_name"": ""Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology"", ""pub_date"": ""2012-03-30"", ""ref"": ""21800078"", ""pub_year"": 2012, ""last_author"": ""Zhong L"", ""type"": ""PubMed"", ""author_list"": [""Li YC"", ""Chen Q"", ""Wan XZ"", ""Yang XL"", ""Liu X"", ""Zhong L""], ""title"": ""Effects of conjugated linoleic acid on cleavage of amyloid precursor protein via PPAR\u03b3."", ""doi"": ""10.1007/s10072-011-0711-4""}","{""Subgraph"": [""Beta secretase subgraph"", ""Non-amyloidogenic subgraph"", ""Peroxisome proliferator activated receptor subgraph""], ""mesh"": [""ADAM Proteins"", ""ADAM10 Protein"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Protein Precursor"", ""Analysis of Variance"", ""Aspartic Acid Endopeptidases"", ""Cell Line, Tumor"", ""Cell Survival"", ""Dose-Response Relationship, Drug"", ""Enzyme-Linked Immunosorbent Assay"", ""Gene Expression Regulation, Neoplastic"", ""Humans"", ""Linoleic Acid"", ""Membrane Proteins"", ""Neuroblastoma"", ""PPAR gamma"", ""RNA, Messenger""], ""substances"": [""Amyloid beta-Protein Precursor"", ""Membrane Proteins"", ""PPAR gamma"", ""RNA, Messenger"", ""Linoleic Acid"", ""Amyloid Precursor Protein Secretases"", ""Aspartic Acid Endopeptidases"", ""BACE1 protein, human"", ""ADAM Proteins"", ""ADAM10 Protein"", ""ADAM10 protein, human""]}",False
DIRECTLY_DECREASES,8145,4488,2011,22110360,False,False,False,"Apoptosis signal-regulating kinase 1 (ASK1), a member of the mitogen- activated protein kinase kinase kinase family, is composed of an inhibitory N-terminal domain, a kinase domain, and a C-terminal regulatory domain (Ichijo et al., 1997). ASK1 can promote apoptosis in response to common pro-apoptotic stresses, such as oxidative stress (Song et al., 2002), death receptor ligands (Nishitoh et al., 1998), and endoplasmic reticulum stress (Nishitoh et al., 2002). ASK1 also phosphorylates and activates both p38 and JNK pathways (Ichijo et al., 1997). The mechanism of ASK1 activation is positively regulated by its binding proteins such as TNF receptor-ssociated factors 2/6 (Noguchi et al., 2005) and Daxx (Chang et al., 1998). On the other hand, several cellular proteins, including thioredoxin (Saitoh et al., 1998), Hsp90 (Zhang et al., 2005), and 14-3-3 (Zhang et al., 1999), have been reported to interact with ASK1 and inhibit ASK1 activity.",#58:79,PMC3213740,"{""full_journal_name"": ""Experimental neurobiology"", ""pub_date"": ""2011-11-23"", ""ref"": ""22110360"", ""pub_year"": 2011, ""last_author"": ""Chung KC"", ""type"": ""PubMed"", ""author_list"": [""Choi HK"", ""Chung KC""], ""title"": ""Dyrk1A Positively Stimulates ASK1-JNK Signaling Pathway during Apoptotic Cell Death."", ""doi"": ""10.5607/en.2011.20.1.35""}","{""Confidence"": [""High""], ""Published"": [""CDR story""], ""Subgraph"": [""Chaperone subgraph"", ""MAPK-JNK subgraph""]}",False
DIRECTLY_DECREASES,3296,3088,2019,30962309,False,False,False,Overexpression of miR-302b-3p directly downregulates IRAK4 and thereby inhibits NLRP3 expression (63).,#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
