:ID,:LABEL,namespace:string,species:float,reactome_pathways:string,label:string,pure:boolean,chebi:float,bel:string,name:string,involved_genes:string,uniprot:string,reactome:string,hgnc:string
41753,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr398"")",Olfr398,Olfr398,,,
41754,Protein,HGNC,9606.0,,Cyclic AMP-dependent transcription factor ATF-3,False,,"p(HGNC:""ATF3"")",ATF3,ATF3,P18847,#1783:4501,1571X5525
41755,Protein,HGNC,9606.0,,Gamma-aminobutyric acid receptor-associated protein-like 1,False,,"p(HGNC:""GABARAPL1"")",GABARAPL1,GABARAPL1,Q9H0R8,#1773:5609,1564X6025
41756,Protein,RGD,10116.0,,"Glutamate dehydrogenase 1, mitochondrial",,,"p(RGD:""Glud1"",pmod(Ph))",Glud1,Glud1,P10860,,
41757,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr176"")",Olfr176,Olfr176,,,
41758,Protein,HGNC,9606.0,,Leptin receptor,False,,"p(HGNC:""LEPR"")",LEPR,LEPR,P48357,,1571X6337
41759,Protein,RGD,10116.0,,Parathyroid hormone-related protein,False,,"p(RGD:""Pthlh"")",Pthlh,Pthlh,P13085,,
41760,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1349"")",Olfr1349,Olfr1349,,,
41761,Protein,HGNC,9606.0,,Ribosomal protein S6 kinase alpha-1,False,,"p(HGNC:""RPS6KA1"")",RPS6KA1,RPS6KA1,Q15418,#1770:7896;#1784:13437;#1770:18332;#1771:1706;#1783:5448;#1783:10990;#1775:9695;#1769:15885;#1780:3001,1568X7514
41762,Protein,HGNC,9606.0,,G-protein coupled estrogen receptor 1,False,,"p(HGNC:""GPER1"")",GPER1,GPER1,Q99527,#1780:5607;#1781:13596,1573X6075
41763,Protein,HGNC,9606.0,,Olfactory receptor 8J3,False,,"p(HGNC:""OR8J3"")",OR8J3,OR8J3,Q8NGG0,#1778:16977,1562X6923
41764,Protein,RGD,10116.0,,Urotensin-2,False,,"p(RGD:""Uts2"")",Uts2,Uts2,Q9QZQ4,,
41765,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1163"")",Olfr1163,Olfr1163,,,
41766,Protein,HGNC,9606.0,,Ubiquitin-conjugating enzyme E2 R1,False,,"p(HGNC:""CDC34"")",CDC34,CDC34,P49427,#1778:15734;#1779:7745;#1776:2203;#1780:10192;#1779:18181,1569X5662
41767,Protein,HGNC,9606.0,,Olfactory receptor 51B4,False,,"p(HGNC:""OR51B4"")",OR51B4,OR51B4,Q9Y5P0,#1770:6261,1565X6934
41768,Protein,HGNC,9606.0,,GATOR complex protein DEPDC5,False,,"p(HGNC:""DEPDC5"")",DEPDC5,DEPDC5,O75140,#1774:6440,1568X5819
41769,Protein,RGD,10116.0,,,False,,"p(RGD:""Ndufa7"")",Ndufa7,Ndufa7,,,
41770,Protein,RGD,10116.0,,Protein diaphanous homolog 1,False,,"p(RGD:""Diaph1"")",Diaph1,Diaph1,F1M775,,
41771,Protein,MGI,10090.0,,Albumin,False,,"p(MGI:""Alb"")",Alb,Alb,P07724,,
41772,Protein,HGNC,9606.0,,Olfactory receptor 14K1,False,,"p(HGNC:""OR14K1"")",OR14K1,OR14K1,Q8NGZ2,#1784:13306,1566X6933
41773,Protein,HGNC,9606.0,,microRNA 331,False,,"p(HGNC:""MIR331"")",MIR331,MIR331,,,1562X6589
41774,Protein,MGI,10090.0,,Endothelin receptor type B,False,,"p(MGI:""Ednrb"")",Ednrb,Ednrb,P48302,,
41775,Protein,MGI,10090.0,,Secretory phospholipase A2 receptor,False,,"p(MGI:""Pla2r1"")",Pla2r1,Pla2r1,Q62028,,
41776,Protein,RGD,10116.0,,Amyloid-beta precursor protein,False,,"p(RGD:""App"")",App,App,P08592,,
41777,Protein,MESH,,,,False,,"p(MESH:""Endopeptidases"")",Endopeptidases,Endopeptidases,,,
41778,Protein,RGD,10116.0,,,False,,"p(RGD:""Tcf7l1"")",Tcf7l1,Tcf7l1,,,
41779,Protein,RGD,10116.0,,,False,,"p(RGD:""Smg1"")",Smg1,Smg1,,,
41780,Protein,MGI,10090.0,,Integrin alpha-M,False,,"p(MGI:""Itgam"")",Itgam,Itgam,P05555,,
41781,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr867"")",Olr867,Olr867,,,
41782,Protein,SCOMP,,,,,,"p(SCOMP:""gamma Secretase Complex"",loc(MESHA:""Macrophages""))",gamma Secretase Complex,gamma Secretase Complex,,,
41783,Protein,MGI,10090.0,,D(1A) dopamine receptor,False,,"p(MGI:""Drd1"")",Drd1,Drd1,Q61616,,
41784,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr639"")",Olr639,Olr639,,,
41785,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",pmod(Ac,K,383))",MAPT,MAPT,P10636,,1563X6540
41786,Protein,HGNC,9606.0,,DNA-directed RNA polymerase III subunit RPC1,False,,"p(HGNC:""POLR3A"")",POLR3A,POLR3A,O14802,#1770:16803;#1782:824;#1776:5071;#1784:11908;#1781:7158;#1771:8814;#1778:15507;#1769:6367;#1771:13996;#1769:321,1571X7047
41787,Protein,HGNC,9606.0,,C-X-C chemokine receptor type 1,False,,"p(HGNC:""CXCR1"")",CXCR1,CXCR1,P25024,#1771:832;#1777:11268;#1776:8821,1574X5779
41788,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr401"")",Olr401,Olr401,,,
41789,Protein,UNIPROT,559292.0,,UV excision repair protein RAD23,False,,"p(UNIPROT:""P32628"")",P32628,P32628,P32628,,
41790,Protein,HGNC,9606.0,,Proenkephalin-B,False,,"p(HGNC:""PDYN"")",PDYN,PDYN,P01213,#1770:13495;#1769:5506;#1782:3058;#1769:11048,1563X6986
41791,Protein,RGD,10116.0,,C-terminal-binding protein 1,False,,"p(RGD:""Ctbp1"")",Ctbp1,Ctbp1,Q9Z2F5,,
41792,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr181"")",Olr181,Olr181,,,
41793,Protein,HGNC,9606.0,,Nuclear factor erythroid 2-related factor 2,,,"p(HGNC:""NFE2L2"",pmod(Ac))",NFE2L2,NFE2L2,Q16236,,1570X6823
41794,Protein,HGNC,9606.0,,E3 SUMO-protein ligase PIAS1,False,,"p(HGNC:""PIAS1"")",PIAS1,PIAS1,O75925,#1774:12702;#1772:7880;#1778:3777;#1773:10327;#1772:18316;#1771:10615;#1783:5864;#1774:15365;#1777:17452,1570X7005
41795,Protein,RGD,10116.0,,Insulin-2,False,,"p(RGD:""Ins2"")",Ins2,Ins2,P01323,,
41796,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1509"")",Olr1509,Olr1509,,,
41797,Protein,MGI,10090.0,,,False,,"p(MGI:""Mir200b"")",Mir200b,Mir200b,,,
41798,Protein,NCBIGENE,,,,,,"p(NCBIGENE:""74006"",pmod(NO))",74006,74006,,,
41799,Protein,HGNC,9606.0,,NADH dehydrogenase [ubiquinone] 1 subunit C2,False,,"p(HGNC:""NDUFC2"")",NDUFC2,NDUFC2,O95298,#1778:16013;#1780:10399;#1779:8024,1563X6815
41800,Protein,RGD,10116.0,,SUMO-conjugating enzyme UBC9,False,,"p(RGD:""Ube2i"")",Ube2i,Ube2i,P63281,,
41801,Protein,MGI,10090.0,,Cellular tumor antigen p53,,,"p(MGI:""Trp53"",pmod(Ph))",Trp53,Trp53,P02340,,
41802,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1251"")",Olr1251,Olr1251,,,
41803,Protein,HGNC,9606.0,,Group XIIB secretory phospholipase A2-like protein,False,,"p(HGNC:""PLA2G12B"")",PLA2G12B,PLA2G12B,Q9BX93,,1575X7026
41804,Protein,RGD,10116.0,,Guanine nucleotide-binding protein subunit beta-5,False,,"p(RGD:""Gnb5"")",Gnb5,Gnb5,P62882,,
41805,Protein,HGNC,9606.0,,RNA-binding protein FUS,,,"p(HGNC:""FUS"",var(""?""))",FUS,FUS,P35637,,1561X6021
41806,Protein,HGNC,9606.0,,Bone morphogenetic protein 5,False,,"p(HGNC:""BMP5"")",BMP5,BMP5,P22003,,1567X5567
41807,Protein,HGNC,9606.0,,Pancreatic polypeptide prohormone,False,,"p(HGNC:""PPY"")",PPY,PPY,P01298,#1772:18317;#1773:10328,1571X7073
41808,Protein,RGD,10116.0,,Peptidyl-prolyl cis-trans isomerase FKBP4,False,,"p(RGD:""Fkbp4"")",Fkbp4,Fkbp4,Q9QVC8,,
41809,Protein,HGNCGENEFAMILY,,,,False,,"p(HGNCGENEFAMILY:""MTOR complex 1"")",MTOR complex 1,MTOR complex 1,,,
41810,Protein,HGNC,9606.0,,Mitogen-activated protein kinase kinase kinase 2,False,,"p(HGNC:""MAP3K2"")",MAP3K2,MAP3K2,Q9Y2U5,,1574X6533
41811,Protein,MGI,10090.0,,Glucagon-like peptide 2 receptor,False,,"p(MGI:""Glp2r"")",Glp2r,Glp2r,Q5IXF8,,
41812,Protein,MGI,10090.0,,Caspase recruitment domain-containing protein 10,False,,"p(MGI:""Card10"")",Card10,Card10,P58660,,
41813,Protein,HGNC,9606.0,,Proteasome subunit beta type-5,False,,"p(HGNC:""PSMB5"")",PSMB5,PSMB5,P28074,#1773:12924;#1780:6446;#1776:17674;#1773:1696;#1781:16882;#1770:8174;#1770:13428;#1770:10837;#1778:12132;#1769:5439;#1773:18178;#1771:13284;#1779:14579;#1773:7742;#1781:9037;#1779:11988;#1772:4935;#1777:3999;#1781:184;#1771:15875;#1784:13787;#1782:2991;#1770:5295;#1776:7238;#1776:1048;#1769:2488;#1776:15011;#1772:15731;#1780:17026;#1774:1552;#1779:9325;#1769:10981;#1780:3351;#1782:14075;#1779:6590;#1769:16163;#1782:8893;#1782:11484;#1774:10189;#1775:12636;#1780:11772;#1777:904;#1771:5151;#1783:2847;#1783:13859;#1783:11340;#1769:8390;#1777:9685;#1772:13140;#1783:16522;#1780:14435;#1770:2200;#1777:7022;#1775:1336;#1780:400;#1776:4143;#1782:6086,1572X7103
41814,Protein,MGI,10090.0,,Frizzled-2,False,,"p(MGI:""Fzd2"")",Fzd2,Fzd2,Q9JIP6,,
41815,Protein,HGNC,9606.0,,Catenin beta-1,,,"p(HGNC:""CTNNB1"",pmod(Ph,S,37))",CTNNB1,CTNNB1,P35222,,1568X5774
41816,Protein,HGNC,9606.0,,Leucine-rich repeat-containing protein 4B,False,,"p(HGNC:""LRRC4B"")",LRRC4B,LRRC4B,Q9NT99,#1772:4602,1569X6506
41817,Protein,MGI,10090.0,,Crk-like protein,False,,"p(MGI:""Crkl"")",Crkl,Crkl,P47941,,
41818,Protein,MGI,10090.0,,Dual specificity protein phosphatase 8,False,,"p(MGI:""Dusp8"")",Dusp8,Dusp8,O09112,,
41819,Protein,RGD,10116.0,,STE20-like serine/threonine-protein kinase,False,,"p(RGD:""Slk"")",Slk,Slk,O08815,,
41820,Protein,RGD,10116.0,,Heat shock 70 kDa protein 1B,False,,"p(RGD:""Hspa1b"")",Hspa1b,Hspa1b,P0DMW1,,
41821,Protein,RGD,10116.0,,Fanconi anemia group D2 protein homolog,,,"p(RGD:""Fancd2"",pmod(Ub))",Fancd2,Fancd2,Q6IV68,,
41822,Protein,RGD,10116.0,,,False,,"p(RGD:""Ctso"")",Ctso,Ctso,,,
41823,Protein,MGI,10090.0,,Synapsin-1,False,,"p(MGI:""Syn1"")",Syn1,Syn1,O88935,,
41824,Protein,HGNC,9606.0,,Alcohol dehydrogenase 1C,False,,"p(HGNC:""ADH1C"")",ADH1C,ADH1C,P00326,#1784:15797;#1782:5361,1566X5445
41825,Protein,MGI,10090.0,,Complement C1s-1 subcomponent,False,,"p(MGI:""C1s2"")",C1s2,C1s2,Q8CFG8,,
41826,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr893"")",Olfr893,Olfr893,,,
41827,Protein,RGD,10116.0,,,False,,"p(RGD:""Rhod"")",Rhod,Rhod,,,
41828,Protein,HGNC,9606.0,,GTPase NRas,False,,"p(HGNC:""NRAS"")",NRAS,NRAS,P01111,#1784:10255;#1771:12343;#1769:4354;#1774:3490;#1784:12774;#1779:2554;#1773:611;#1779:16229;#1782:18388;#1779:11047;#1773:9392;#1771:9752;#1774:17093;#1773:6657;#1771:17525;#1781:10687;#1776:14142;#1784:15437;#1772:3850;#1776:6153;#1772:14790;#1771:7089;#1782:1906;#1777:13926;#1777:16589;#1770:4210;#1774:467;#1769:1403;#1782:7952;#1774:11839;#1780:2338;#1769:17885;#1780:2266;#1784:4641;#1770:17741;#1783:12990;#1780:13494;#1780:8240;#1772:12199;#1783:1762;#1783:18244;#1780:10903;#1779:5505;#1772:6801;#1782:5001;#1783:7808;#1770:1187;#1776:3058;#1777:5937;#1775:9104;#1775:251;#1770:1115;#1781:15941;#1770:15078;#1778:8600;#1770:7305;#1773:14646;#1773:17237;#1770:9896,1566X6857
41829,Protein,HGNC,9606.0,,Protein phosphatase 1 regulatory subunit 3C,False,,"p(HGNC:""PPP1R3C"")",PPP1R3C,PPP1R3C,Q9UQK1,#1780:4099;#1783:14535,1568X7067
41830,Protein,MGI,10090.0,,ETS domain-containing protein Elk-1,,,"p(MGI:""Elk1"",pmod(Ph))",Elk1,Elk1,P41969,,
41831,Protein,RGD,10116.0,,,,,"p(RGD:""Atr"",pmod(Ph))",Atr,Atr,,,
41832,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr692"")",Olfr692,Olfr692,,,
41833,Protein,HGNC,9606.0,,Myc proto-oncogene protein,,,"p(HGNC:""MYC"",pmod(Ph))",MYC,MYC,P01106,,1562X6781
41834,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr51"")",Olfr51,Olfr51,,,
41835,Protein,HGNC,9606.0,,Calmodulin-like protein 4,False,,"p(HGNC:""CALML4"")",CALML4,CALML4,Q96GE6,,1571X5617
41836,Protein,RGD,10116.0,,,False,,"p(RGD:""Rxfp3"")",Rxfp3,Rxfp3,,,
41837,Protein,MGI,10090.0,,Casein kinase I isoform gamma-1,False,,"p(MGI:""Csnk1g1"")",Csnk1g1,Csnk1g1,Q8BTH8,,
41838,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1195"")",Olfr1195,Olfr1195,,,
41839,Protein,HGNC,9606.0,,Olfactory receptor 51E1,False,,"p(HGNC:""OR51E1"")",OR51E1,OR51E1,Q8TCB6,#1779:3446,1572X6933
41840,Protein,HGNC,9606.0,,GATOR complex protein MIOS,False,,"p(HGNC:""MIOS"")",MIOS,MIOS,Q9NXC5,#1773:15182,1575X6571
41841,Protein,RGD,10116.0,,,False,,"p(RGD:""Ndufb10"")",Ndufb10,Ndufb10,,,
41842,Protein,RGD,10116.0,,,False,,"p(RGD:""Mk1"")",Mk1,Mk1,,,
41843,Protein,RGD,10116.0,,Transforming protein RhoA,False,,"p(RGD:""Rhoa"")",Rhoa,Rhoa,P61589,,
41844,Protein,HGNC,9606.0,,Olfactory receptor 13C8,False,,"p(HGNC:""OR13C8"")",OR13C8,OR13C8,Q8NGS7,#1775:9564,1562X6932
41845,Protein,HGNC,9606.0,,microRNA 7-1,False,,"p(HGNC:""MIR7-1"")",MIR7-1,MIR7-1,,,1572X6572
41846,Protein,MGI,10090.0,,Alpha-1B adrenergic receptor,False,,"p(MGI:""Adra1b"")",Adra1b,Adra1b,P97717,,
41847,Protein,RGD,10116.0,,,False,,"p(RGD:""Wnt10b"")",Wnt10b,Wnt10b,,,
41848,Protein,RGD,10116.0,,,False,,"p(RGD:""LOC102556096"")",LOC102556096,LOC102556096,,,
41849,Protein,MGI,10090.0,,Ras-related protein Rab-9A,False,,"p(MGI:""Rab9"")",Rab9,Rab9,Q9R0M6,,
41850,Protein,HGNC,9606.0,,Interferon alpha-16,False,,"p(HGNC:""IFNA16"")",IFNA16,IFNA16,P05015,#1769:1332;#1776:6082;#1780:8169;#1770:15007;#1783:12919,1576X6195
41851,Protein,CONSO,,,,False,,"p(CONSO:""Tau 6P"")",Tau 6P,Tau 6P,,,
41852,Protein,HGNC,9606.0,,Thrombospondin-2,False,,"p(HGNC:""THBS2"")",THBS2,THBS2,P35442,#1783:4864;#1775:11702;#1776:114,1566X7831
41853,Protein,RGD,10116.0,,Growth-regulated alpha protein,False,,"p(RGD:""Cxcl1"")",Cxcl1,Cxcl1,P14095,,
41854,Protein,HGNC,9606.0,,T-lymphocyte surface antigen Ly-9,False,,"p(HGNC:""LY9"")",LY9,LY9,Q9HBG7,,1565X6520
41855,Protein,MGI,10090.0,,Protein phosphatase 1 regulatory subunit 12C,False,,"p(MGI:""Ppp1r12c"")",Ppp1r12c,Ppp1r12c,Q3UMT1,,
41856,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr854"")",Olr854,Olr854,,,
41857,Protein,MGI,10090.0,,Triggering receptor expressed on myeloid cells 2,,,"p(MGI:""Trem2"",loc(MESHA:""Intracellular Space""),var(""p.Thr66Met""))",Trem2,Trem2,Q99NH8,,
41858,Protein,HGNC,9606.0,,"Glutaminase kidney isoform, mitochondrial",False,,"p(HGNC:""GLS"")",GLS,GLS,O94925,#1777:8456;#1783:15293;#1771:3706,1574X6057
41859,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr623"")",Olr623,Olr623,,,
41860,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",pmod(Ac,K,331))",MAPT,MAPT,P10636,,1563X6540
41861,Protein,HGNC,9606.0,,Ras-related protein Rab-7b,False,,"p(HGNC:""RAB7B"")",RAB7B,RAB7B,Q96AH8,#1775:137;#1782:4887;#1774:11725,1571X7129
41862,Protein,HGNC,9606.0,,Caspase recruitment domain-containing protein 6,False,,"p(HGNC:""CARD6"")",CARD6,CARD6,Q9BX69,,1575X5622
41863,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr39"")",Olr39,Olr39,,,
41864,Protein,INTERPRO,,,,,,"p(INTERPRO:""IBR domain"",var(""?""))",IBR domain,IBR domain,,,
41865,Protein,HGNC,9606.0,,Ras association domain-containing protein 6,False,,"p(HGNC:""RASSF6"")",RASSF6,RASSF6,Q6ZTQ3,,1563X7149
41866,Protein,RGD,10116.0,,Olfactory receptor 867,False,,"p(RGD:""Olr1867"")",Olr1867,Olr1867,P34987,,
41867,Protein,HGNC,9606.0,,Triggering receptor expressed on myeloid cells 2,,,"p(HGNC:""TREM2"",var(""p.Lys211Pro""))",TREM2,TREM2,Q9NZC2,,1573X7915
41868,Protein,MGI,10090.0,,Vasodilator-stimulated phosphoprotein,False,,"p(MGI:""Vasp"")",Vasp,Vasp,P70460,,
41869,Protein,MGI,10090.0,,"Serine protease HTRA2, mitochondrial",False,,"p(MGI:""Htra2"")",Htra2,Htra2,Q9JIY5,,
41870,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1537"")",Olr1537,Olr1537,,,
41871,Protein,MGI,10090.0,,Sororin,False,,"p(MGI:""Cdca5"")",Cdca5,Cdca5,Q9CPY3,,
41872,Protein,NCIT,,,,False,,"p(NCIT:""C150640"")",C150640,C150640,,,
41873,Protein,HGNC,9606.0,,"Cytochrome c oxidase subunit 8C, mitochondrial",False,,"p(HGNC:""COX8C"")",COX8C,COX8C,Q7Z4L0,,1573X5746
41874,Protein,MGI,10090.0,,,False,,"p(MGI:""H2-D1"")",H2-D1,H2-D1,,,
41875,Protein,MGI,10090.0,,E3 ubiquitin-protein ligase MGRN1,False,,"p(MGI:""Mgrn1"")",Mgrn1,Mgrn1,Q9D074,,
41876,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1313"")",Olr1313,Olr1313,,,
41877,Protein,RGD,10116.0,,,False,,"p(RGD:""F8"")",F8,F8,,,
41878,Protein,MESH,,,,False,,"p(MESH:""Receptors, Antigen, T-Cell"")","Receptors, Antigen, T-Cell","Receptors, Antigen, T-Cell",,,
41879,Protein,HGNC,9606.0,,Protein phosphatase 1 regulatory subunit 1A,False,,"p(HGNC:""PPP1R1A"")",PPP1R1A,PPP1R1A,Q13522,,1566X7066
41880,Protein,RGD,10116.0,,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",False,,"p(RGD:""Pten"")",Pten,Pten,O54857,,
41881,Protein,MGI,10090.0,,Dual specificity mitogen-activated protein kinase kinase 4,False,,"p(MGI:""Map2k4"")",Map2k4,Map2k4,P47809,,
41882,Protein,RGD,10116.0,,,False,,"p(RGD:""Olr1083"")",Olr1083,Olr1083,,,
41883,Protein,HGNC,9606.0,,Mitogen-activated protein kinase 1,,,"p(HGNC:""MAPK1"",pmod(Ph,Y,204))",MAPK1,MAPK1,P28482,,1569X6536
41884,Protein,RGD,10116.0,,Interleukin-1 beta,False,,"p(RGD:""Il1b"")",Il1b,Il1b,Q63264,,
41885,Protein,HGNC,9606.0,,Microtubule-associated protein tau,,,"p(HGNC:""MAPT"",loc(CONSO:""KXGS motif""),pmod(Ac,K,321))",MAPT,MAPT,P10636,,1563X6540
41886,Protein,HGNC,9606.0,,V-type proton ATPase subunit d 2,False,,"p(HGNC:""ATP6V0D2"")",ATP6V0D2,ATP6V0D2,Q8N8Y2,#1774:2942;#1776:8484;#1770:12083;#1778:13378;#1781:1646,1573X5537
41887,Protein,RGD,10116.0,,,False,,"p(RGD:""Rfxank"")",Rfxank,Rfxank,,,
41888,Protein,MGI,10090.0,,Bone morphogenetic protein 7,False,,"p(MGI:""Bmp7"")",Bmp7,Bmp7,P23359,,
41889,Protein,HGNC,9606.0,,E-selectin,False,,"p(HGNC:""SELE"")",SELE,SELE,P16581,#1779:15873,1570X7589
41890,Protein,MGI,10090.0,,Filamin-C,False,,"p(MGI:""Flnc"")",Flnc,Flnc,Q8VHX6,,
41891,Protein,MGI,10090.0,,Serine/threonine-protein kinase mTOR,,,"p(MGI:""Mtor"",pmod(Ph))",Mtor,Mtor,Q9JLN9,,
41892,Protein,MGI,10090.0,,Integrin alpha-L,False,,"p(MGI:""Itgal"")",Itgal,Itgal,P24063,,
41893,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr899"")",Olfr899,Olfr899,,,
41894,Protein,HGNC,9606.0,,Caspase-9,,,"p(HGNC:""CASP9"",pmod(Ph))",CASP9,CASP9,P55211,,1562X5628
41895,Protein,FLYBASE,7227.0,,,False,,"p(FLYBASE:""Duox"")",Duox,Duox,,,
41896,Protein,HGNC,9606.0,,Ras association domain-containing protein 5,False,,"p(HGNC:""RASSF5"")",RASSF5,RASSF5,Q8WWW0,,1562X7149
41897,Protein,HGNC,9606.0,,Mitogen-activated protein kinase 15,False,,"p(HGNC:""MAPK15"")",MAPK15,MAPK15,Q8TD08,,1564X6539
41898,Protein,MGI,10090.0,,"Class II histocompatibility antigen, M beta 1 chain",False,,"p(MGI:""H2-DMb1"")",H2-DMb1,H2-DMb1,P35737,,
41899,Protein,RGD,10116.0,,M-phase inducer phosphatase 1,,,"p(RGD:""Cdc25a"",pmod(Ph))",Cdc25a,Cdc25a,P48965,,
41900,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr68"")",Olfr68,Olfr68,,,
41901,Protein,HGNC,9606.0,,Cyclin-dependent kinase 4 inhibitor C,False,,"p(HGNC:""CDKN2C"")",CDKN2C,CDKN2C,P42773,#1775:11559;#1783:4721;#1772:9472;#1778:16309,1574X5671
41902,Protein,HGNC,9606.0,,Hepatocyte nuclear factor 1-alpha,False,,"p(HGNC:""HNF1A"")",HNF1A,HNF1A,P20823,#1783:11843,1575X6155
41903,Protein,MGI,10090.0,,eIF-2-alpha kinase GCN2,False,,"p(MGI:""Eif2ak4"")",Eif2ak4,Eif2ak4,Q9QZ05,,
41904,Protein,MGI,10090.0,,Signal transducing adapter molecule 2,False,,"p(MGI:""Stam2"")",Stam2,Stam2,O88811,,
41905,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr479"")",Olfr479,Olfr479,,,
41906,Protein,HGNC,9606.0,,X-box-binding protein 1,False,,"p(HGNC:""XBP1"")",XBP1,XBP1,P17861,,1569X8064
41907,Protein,RGD,10116.0,,,False,,"p(RGD:""Col6a4"")",Col6a4,Col6a4,,,
41908,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr231"")",Olfr231,Olfr231,,,
41909,Protein,RGD,10116.0,,,,,"p(RGD:""Pkmyt1"",pmod(Ph))",Pkmyt1,Pkmyt1,,,
41910,Protein,HGNC,9606.0,,Neuronal acetylcholine receptor subunit alpha-6,False,,"p(HGNC:""CHRNA6"")",CHRNA6,CHRNA6,Q15825,#1770:7680;#1770:18116,1566X5704
41911,Protein,RGD,10116.0,,5-hydroxytryptamine receptor 1B,False,,"p(RGD:""Htr1b"")",Htr1b,Htr1b,P28564,,
41912,Protein,MGI,10090.0,,Guanylyl cyclase-activating protein 2,False,,"p(MGI:""Guca1b"")",Guca1b,Guca1b,Q8VBV8,,
41913,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr138"")",Olfr138,Olfr138,,,
41914,Protein,HGNC,9606.0,,Cyclic AMP-responsive element-binding protein 3-like protein 3,False,,"p(HGNC:""CREB3L3"")",CREB3L3,CREB3L3,Q68CJ9,#1782:17475;#1772:5888,1562X5755
41915,Protein,HGNC,9606.0,,Olfactory receptor 9G1,False,,"p(HGNC:""OR9G1"")",OR9G1,OR9G1,Q8NH87,#1775:14746,1568X6924
41916,Protein,RGD,10116.0,,Pro-MCH,False,,"p(RGD:""Pmch"")",Pmch,Pmch,P14200,,
41917,Protein,MGI,10090.0,,,False,,"p(MGI:""Olfr1179"")",Olfr1179,Olfr1179,,,
41918,Protein,HGNC,9606.0,,Amyloid-beta precursor protein,,,"p(HGNC:""APP"",frag(""740_770""))",APP,APP,P05067,,1575X5495
41919,Protein,HGNC,9606.0,,"HLA class I histocompatibility antigen, alpha chain G",False,,"p(HGNC:""HLA-G"")",HLA-G,HLA-G,P17693,#1776:8100;#1772:6013;#1782:17600;#1783:3925;#1770:14362;#1776:10763;#1779:12850;#1781:1262,1573X6140
41920,Protein,HGNC,9606.0,,Olfactory receptor 4X1,False,,"p(HGNC:""OR4X1"")",OR4X1,OR4X1,Q8NH49,#1777:11795,1569X6902
41921,Protein,RGD,10116.0,,,False,,"p(RGD:""Spata13"")",Spata13,Spata13,,,
41922,Protein,RGD,10116.0,,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",False,,"p(RGD:""Plcd1"")",Plcd1,Plcd1,P10688,,
41923,Protein,HGNC,9606.0,,Olfactory receptor 11H7,False,,"p(HGNC:""OR11H7"")",OR11H7,OR11H7,Q8NGC8,#1780:6037,1566X6930
41924,Protein,HGNC,9606.0,,microRNA 200b,False,,"p(HGNC:""MIR200B"")",MIR200B,MIR200B,,,1575X6583
41925,Protein,RGD,10116.0,,Gap junction alpha-1 protein,False,,"p(RGD:""Gja1"")",Gja1,Gja1,P08050,,
41926,Protein,RGD,10116.0,,,False,,"p(RGD:""Wnt5b"")",Wnt5b,Wnt5b,,,
41927,Protein,RGD,10116.0,,NLR family member X1,False,,"p(RGD:""Nlrx1"")",Nlrx1,Nlrx1,Q5FVQ8,,
41928,Protein,HGNC,9606.0,,Apoptosis-associated speck-like protein containing a CARD,False,,"p(HGNC:""PYCARD"")",PYCARD,PYCARD,Q9ULZ3,#1772:10073;#1784:2083;#1771:4531;#1773:12520,1563X7125
41929,Protein,MGI,10090.0,,Transcription factor EB,,,"p(MGI:""Tfeb"",pmod(Ph))",Tfeb,Tfeb,Q9R210,,
41930,Protein,HGNC,9606.0,,Laminin subunit alpha-1,False,,"p(HGNC:""LAMA1"")",LAMA1,LAMA1,P25391,#1774:112;#1782:4574;#1781:4862;#1784:12563;#1770:6950;#1773:11700,1564X6326
41931,Protein,RGD,10116.0,,,False,,"p(RGD:""Ccr10"")",Ccr10,Ccr10,,,
